signal_time,coin,tier,regime,hold_h,outcome,pnl_pct,lev_pnl,leverage,is_new
2023-04-18 05:00:00,INJUSDT,B,TRENDING,12,STOP,-4.026,-24.158,6,True
2023-04-18 05:00:00,INJUSDT,B,TRENDING,24,STOP,-4.026,-24.158,6,True
2023-04-19 21:00:00,DOTUSDT,B,TRENDING,4,OPEN,1.169,11.694,10,True
2023-04-19 21:00:00,DOTUSDT,B,TRENDING,12,OPEN,0.267,2.669,10,True
2023-04-19 21:00:00,DOTUSDT,B,TRENDING,24,STOP,-2.551,-25.51,10,True
2023-04-25 13:00:00,INJUSDT,B,RANGING,4,OPEN,0.243,2.19,9,True
2023-04-25 13:00:00,INJUSDT,B,RANGING,12,TARGET,3.521,31.689,9,True
2023-04-25 13:00:00,INJUSDT,B,RANGING,24,TARGET,3.521,31.689,9,True
2023-04-30 08:00:00,ATOMUSDT,B,RANGING,4,OPEN,-0.391,-3.129,8,True
2023-04-30 08:00:00,ATOMUSDT,B,RANGING,12,STOP,-3.131,-25.048,8,True
2023-04-30 08:00:00,ATOMUSDT,B,RANGING,24,STOP,-3.131,-25.048,8,True
2023-04-30 15:00:00,LTCUSDT,A,RANGING,4,STOP,-0.959,-32.613,34,True
2023-04-30 15:00:00,LTCUSDT,A,RANGING,12,STOP,-0.959,-32.613,34,True
2023-04-30 15:00:00,LTCUSDT,A,RANGING,24,STOP,-0.959,-32.613,34,True
2023-04-30 15:00:00,BNBUSDT,B,RANGING,4,OPEN,1.453,8.72,6,False
2023-04-30 15:00:00,BNBUSDT,B,RANGING,12,OPEN,0.137,0.82,6,False
2023-04-30 15:00:00,BNBUSDT,B,RANGING,24,OPEN,-0.948,-5.687,6,False
2023-04-30 15:00:00,ATOMUSDT,A,RANGING,4,STOP,-2.175,-26.099,12,True
2023-04-30 15:00:00,ATOMUSDT,A,RANGING,12,STOP,-2.175,-26.099,12,True
2023-04-30 15:00:00,ATOMUSDT,A,RANGING,24,STOP,-2.175,-26.099,12,True
2023-04-30 15:00:00,LINKUSDT,B,RANGING,4,STOP,-1.454,-29.079,20,True
2023-04-30 15:00:00,LINKUSDT,B,RANGING,12,STOP,-1.454,-29.079,20,True
2023-04-30 15:00:00,LINKUSDT,B,RANGING,24,STOP,-1.454,-29.079,20,True
2023-04-30 15:00:00,APTUSDT,A,RANGING,4,STOP,-1.609,-28.968,18,True
2023-04-30 15:00:00,APTUSDT,A,RANGING,12,STOP,-1.609,-28.968,18,True
2023-04-30 15:00:00,APTUSDT,A,RANGING,24,STOP,-1.609,-28.968,18,True
2023-05-03 18:00:00,ATOMUSDT,B,RANGING,4,OPEN,0.829,9.122,11,True
2023-05-03 18:00:00,ATOMUSDT,B,RANGING,12,OPEN,1.094,12.037,11,True
2023-05-03 18:00:00,ATOMUSDT,B,RANGING,24,OPEN,-0.203,-2.237,11,True
2023-05-03 18:00:00,AVAXUSDT,A,RANGING,4,OPEN,0.239,1.197,5,False
2023-05-03 18:00:00,AVAXUSDT,A,RANGING,12,OPEN,-0.298,-1.492,5,False
2023-05-03 18:00:00,AVAXUSDT,A,RANGING,24,OPEN,-1.427,-7.133,5,False
2023-05-03 18:00:00,INJUSDT,B,RANGING,4,TARGET,4.015,32.117,8,True
2023-05-03 18:00:00,INJUSDT,B,RANGING,12,TARGET,4.015,32.117,8,True
2023-05-03 18:00:00,INJUSDT,B,RANGING,24,TARGET,4.015,32.117,8,True
2023-05-03 18:00:00,LINKUSDT,A,RANGING,4,OPEN,0.979,8.815,9,True
2023-05-03 18:00:00,LINKUSDT,A,RANGING,12,OPEN,0.129,1.159,9,True
2023-05-03 18:00:00,LINKUSDT,A,RANGING,24,OPEN,-1.19,-10.708,9,True
2023-05-11 08:00:00,MATICUSDT,B,TRENDING,4,OPEN,-2.169,-13.013,6,False
2023-05-11 08:00:00,MATICUSDT,B,TRENDING,12,OPEN,-2.82,-16.917,6,False
2023-05-11 08:00:00,MATICUSDT,B,TRENDING,24,STOP,-4.323,-25.94,6,False
2023-05-11 12:00:00,DOTUSDT,B,TRENDING,4,OPEN,-1.557,-14.011,9,True
2023-05-11 12:00:00,DOTUSDT,B,TRENDING,12,STOP,-2.742,-24.678,9,True
2023-05-11 12:00:00,DOTUSDT,B,TRENDING,24,STOP,-2.742,-24.678,9,True
2023-05-13 18:00:00,SOLUSDT,A,RANGING,4,STOP,-1.673,-28.44,17,False
2023-05-13 18:00:00,SOLUSDT,A,RANGING,12,STOP,-1.673,-28.44,17,False
2023-05-13 18:00:00,SOLUSDT,A,RANGING,24,STOP,-1.673,-28.44,17,False
2023-05-13 18:00:00,APTUSDT,B,RANGING,4,OPEN,-0.698,-9.071,13,True
2023-05-13 18:00:00,APTUSDT,B,RANGING,12,STOP,-2.118,-27.534,13,True
2023-05-13 18:00:00,APTUSDT,B,RANGING,24,STOP,-2.118,-27.534,13,True
2023-05-16 05:00:00,LTCUSDT,B,TRENDING,4,OPEN,0.435,3.048,7,True
2023-05-16 05:00:00,LTCUSDT,B,TRENDING,12,OPEN,0.154,1.078,7,True
2023-05-16 05:00:00,LTCUSDT,B,TRENDING,24,TARGET,4.893,34.252,7,True
2023-05-16 23:00:00,LTCUSDT,B,RANGING,4,OPEN,-0.82,-4.101,5,True
2023-05-16 23:00:00,LTCUSDT,B,RANGING,12,OPEN,-1.401,-7.003,5,True
2023-05-16 23:00:00,LTCUSDT,B,RANGING,24,OPEN,0.19,0.95,5,True
2023-05-17 18:00:00,INJUSDT,B,RANGING,4,OPEN,-1.705,-3.409,2,True
2023-05-17 18:00:00,INJUSDT,B,RANGING,12,OPEN,-1.779,-3.559,2,True
2023-05-17 18:00:00,INJUSDT,B,RANGING,24,OPEN,-4.769,-9.537,2,True
2023-05-25 06:00:00,MATICUSDT,B,TRENDING,4,OPEN,0.692,4.154,6,False
2023-05-25 06:00:00,MATICUSDT,B,TRENDING,12,OPEN,1.033,6.2,6,False
2023-05-25 06:00:00,MATICUSDT,B,TRENDING,24,OPEN,1.931,11.588,6,False
2023-05-25 12:00:00,INJUSDT,B,TRENDING,4,OPEN,-1.04,-4.159,4,True
2023-05-25 12:00:00,INJUSDT,B,TRENDING,12,OPEN,-1.604,-6.417,4,True
2023-05-25 12:00:00,INJUSDT,B,TRENDING,24,OPEN,2.411,9.642,4,True
2023-05-25 19:00:00,AVAXUSDT,B,TRENDING,4,OPEN,-0.694,-14.572,21,False
2023-05-25 19:00:00,AVAXUSDT,B,TRENDING,12,OPEN,-0.077,-1.611,21,False
2023-05-25 19:00:00,AVAXUSDT,B,TRENDING,24,TARGET,1.515,31.822,21,False
2023-05-27 04:00:00,NEARUSDT,B,RANGING,4,OPEN,-0.679,-10.183,15,True
2023-05-27 04:00:00,NEARUSDT,B,RANGING,12,OPEN,-0.24,-3.598,15,True
2023-05-27 04:00:00,NEARUSDT,B,RANGING,24,TARGET,2.1,31.502,15,True
2023-05-30 03:00:00,LTCUSDT,B,RANGING,4,OPEN,0.781,17.173,22,True
2023-05-30 03:00:00,LTCUSDT,B,RANGING,12,TARGET,1.41,31.012,22,True
2023-05-30 03:00:00,LTCUSDT,B,RANGING,24,TARGET,1.41,31.012,22,True
2023-06-02 00:00:00,INJUSDT,B,TRENDING,4,OPEN,3.055,9.165,3,True
2023-06-02 00:00:00,INJUSDT,B,TRENDING,12,OPEN,3.16,9.479,3,True
2023-06-02 00:00:00,INJUSDT,B,TRENDING,24,OPEN,2.519,7.557,3,True
2023-06-02 20:00:00,NEARUSDT,A,RANGING,4,OPEN,-0.426,-4.256,10,True
2023-06-02 20:00:00,NEARUSDT,A,RANGING,12,OPEN,-0.116,-1.161,10,True
2023-06-02 20:00:00,NEARUSDT,A,RANGING,24,OPEN,0.255,2.553,10,True
2023-06-03 07:00:00,DOTUSDT,B,RANGING,4,OPEN,-0.183,-2.932,16,True
2023-06-03 07:00:00,DOTUSDT,B,RANGING,12,OPEN,-0.41,-6.557,16,True
2023-06-03 07:00:00,DOTUSDT,B,RANGING,24,OPEN,1.271,20.334,16,True
2023-06-03 07:00:00,INJUSDT,B,RANGING,4,OPEN,-1.316,-10.531,8,True
2023-06-03 07:00:00,INJUSDT,B,RANGING,12,OPEN,-1.079,-8.628,8,True
2023-06-03 07:00:00,INJUSDT,B,RANGING,24,STOP,-3.355,-26.837,8,True
2023-06-03 08:00:00,INJUSDT,A,RANGING,4,OPEN,-0.014,-0.123,9,True
2023-06-03 08:00:00,INJUSDT,A,RANGING,12,OPEN,0.062,0.555,9,True
2023-06-03 08:00:00,INJUSDT,A,RANGING,24,STOP,-2.977,-26.795,9,True
2023-06-03 16:00:00,ATOMUSDT,A,RANGING,4,OPEN,-0.006,-0.087,15,True
2023-06-03 16:00:00,ATOMUSDT,A,RANGING,12,OPEN,0.837,12.555,15,True
2023-06-03 16:00:00,ATOMUSDT,A,RANGING,24,OPEN,0.565,8.482,15,True
2023-06-04 04:00:00,APTUSDT,A,RANGING,4,OPEN,1.002,9.021,9,True
2023-06-04 04:00:00,APTUSDT,A,RANGING,12,TARGET,3.753,33.78,9,True
2023-06-04 04:00:00,APTUSDT,A,RANGING,24,TARGET,3.753,33.78,9,True
2023-06-04 11:00:00,APTUSDT,A,RANGING,4,OPEN,0.246,1.476,6,True
2023-06-04 11:00:00,APTUSDT,A,RANGING,12,STOP,-3.983,-23.901,6,True
2023-06-04 11:00:00,APTUSDT,A,RANGING,24,STOP,-3.983,-23.901,6,True
2023-06-09 07:00:00,ARBUSDT,B,RANGING,4,OPEN,-0.301,-2.409,8,False
2023-06-09 07:00:00,ARBUSDT,B,RANGING,12,OPEN,-1.185,-9.479,8,False
2023-06-09 07:00:00,ARBUSDT,B,RANGING,24,STOP,-3.351,-26.807,8,False
2023-06-11 19:00:00,APTUSDT,A,RANGING,4,OPEN,-1.891,-5.672,3,True
2023-06-11 19:00:00,APTUSDT,A,RANGING,12,OPEN,-0.02,-0.059,3,True
2023-06-11 19:00:00,APTUSDT,A,RANGING,24,OPEN,-1.718,-5.153,3,True
2023-06-13 07:00:00,ARBUSDT,B,RANGING,4,OPEN,-2.012,-10.058,5,False
2023-06-13 07:00:00,ARBUSDT,B,RANGING,12,OPEN,-2.259,-11.295,5,False
2023-06-13 07:00:00,ARBUSDT,B,RANGING,24,OPEN,-1.774,-8.87,5,False
2023-06-13 20:00:00,BNBUSDT,A,RANGING,4,OPEN,3.084,21.59,7,False
2023-06-13 20:00:00,BNBUSDT,A,RANGING,12,OPEN,2.848,19.938,7,False
2023-06-13 20:00:00,BNBUSDT,A,RANGING,24,STOP,-3.651,-25.558,7,False
2023-06-13 20:00:00,OPUSDT,B,RANGING,4,OPEN,1.142,7.996,7,True
2023-06-13 20:00:00,OPUSDT,B,RANGING,12,OPEN,0.854,5.975,7,True
2023-06-13 20:00:00,OPUSDT,B,RANGING,24,STOP,-3.463,-24.244,7,True
2023-06-14 05:00:00,INJUSDT,A,RANGING,4,OPEN,2.233,11.163,5,True
2023-06-14 05:00:00,INJUSDT,A,RANGING,12,OPEN,1.474,7.372,5,True
2023-06-14 05:00:00,INJUSDT,A,RANGING,24,STOP,-5.167,-25.837,5,True
2023-06-18 07:00:00,APTUSDT,A,RANGING,4,OPEN,-1.778,-12.445,7,True
2023-06-18 07:00:00,APTUSDT,A,RANGING,12,STOP,-3.715,-26.002,7,True
2023-06-18 07:00:00,APTUSDT,A,RANGING,24,STOP,-3.715,-26.002,7,True
2023-06-19 16:00:00,INJUSDT,A,RANGING,4,OPEN,-0.403,-2.015,5,True
2023-06-19 16:00:00,INJUSDT,A,RANGING,12,OPEN,1.0,4.998,5,True
2023-06-19 16:00:00,INJUSDT,A,RANGING,24,TARGET,6.691,33.457,5,True
2023-06-21 16:00:00,APTUSDT,B,TRENDING,4,OPEN,-0.466,-1.864,4,True
2023-06-21 16:00:00,APTUSDT,B,TRENDING,12,OPEN,0.851,3.402,4,True
2023-06-21 16:00:00,APTUSDT,B,TRENDING,24,OPEN,0.332,1.328,4,True
2023-06-23 12:00:00,OPUSDT,A,RANGING,4,OPEN,0.415,2.074,5,True
2023-06-23 12:00:00,OPUSDT,A,RANGING,12,OPEN,-2.546,-12.728,5,True
2023-06-23 12:00:00,OPUSDT,A,RANGING,24,STOP,-4.782,-23.911,5,True
2023-06-24 07:00:00,NEARUSDT,B,RANGING,4,OPEN,-1.149,-5.744,5,True
2023-06-24 07:00:00,NEARUSDT,B,RANGING,12,OPEN,-2.337,-11.687,5,True
2023-06-24 07:00:00,NEARUSDT,B,RANGING,24,OPEN,1.578,7.89,5,True
2023-06-30 00:00:00,ARBUSDT,B,RANGING,4,OPEN,0.208,1.038,5,False
2023-06-30 00:00:00,ARBUSDT,B,RANGING,12,STOP,-4.566,-22.829,5,False
2023-06-30 00:00:00,ARBUSDT,B,RANGING,24,STOP,-4.566,-22.829,5,False
2023-06-30 00:00:00,INJUSDT,A,RANGING,4,OPEN,-1.179,-4.715,4,True
2023-06-30 00:00:00,INJUSDT,A,RANGING,12,STOP,-5.607,-22.426,4,True
2023-06-30 00:00:00,INJUSDT,A,RANGING,24,STOP,-5.607,-22.426,4,True
2023-06-30 00:00:00,SOLUSDT,A,RANGING,4,OPEN,0.209,0.835,4,False
2023-06-30 00:00:00,SOLUSDT,A,RANGING,12,STOP,-6.344,-25.376,4,False
2023-06-30 00:00:00,SOLUSDT,A,RANGING,24,STOP,-6.344,-25.376,4,False
2023-07-01 08:00:00,DOTUSDT,B,RANGING,4,OPEN,-0.278,-1.665,6,True
2023-07-01 08:00:00,DOTUSDT,B,RANGING,12,OPEN,0.061,0.369,6,True
2023-07-01 08:00:00,DOTUSDT,B,RANGING,24,OPEN,-1.106,-6.636,6,True
2023-07-01 08:00:00,LTCUSDT,B,RANGING,4,OPEN,-1.167,-5.837,5,True
2023-07-01 08:00:00,LTCUSDT,B,RANGING,12,OPEN,-1.121,-5.603,5,True
2023-07-01 08:00:00,LTCUSDT,B,RANGING,24,TARGET,6.047,30.233,5,True
2023-07-01 10:00:00,APTUSDT,B,RANGING,4,OPEN,0.34,2.377,7,True
2023-07-01 10:00:00,APTUSDT,B,RANGING,12,OPEN,1.03,7.207,7,True
2023-07-01 10:00:00,APTUSDT,B,RANGING,24,OPEN,0.133,0.929,7,True
2023-07-02 02:00:00,LINKUSDT,B,RANGING,4,OPEN,-0.738,-3.69,5,True
2023-07-02 02:00:00,LINKUSDT,B,RANGING,12,OPEN,-0.006,-0.032,5,True
2023-07-02 02:00:00,LINKUSDT,B,RANGING,24,OPEN,2.08,10.399,5,True
2023-07-03 03:00:00,AVAXUSDT,B,RANGING,4,OPEN,-0.481,-2.886,6,False
2023-07-03 03:00:00,AVAXUSDT,B,RANGING,12,OPEN,-0.677,-4.061,6,False
2023-07-03 03:00:00,AVAXUSDT,B,RANGING,24,OPEN,-0.097,-0.58,6,False
2023-07-04 15:00:00,ARBUSDT,A,RANGING,4,STOP,-0.902,-33.358,37,False
2023-07-04 15:00:00,ARBUSDT,A,RANGING,12,STOP,-0.902,-33.358,37,False
2023-07-04 15:00:00,ARBUSDT,A,RANGING,24,STOP,-0.902,-33.358,37,False
2023-07-06 00:00:00,SOLUSDT,A,TRENDING,4,OPEN,0.482,1.927,4,False
2023-07-06 00:00:00,SOLUSDT,A,TRENDING,12,OPEN,-1.315,-5.259,4,False
2023-07-06 00:00:00,SOLUSDT,A,TRENDING,24,OPEN,3.808,15.234,4,False
2023-07-08 00:00:00,MATICUSDT,B,RANGING,4,OPEN,-0.957,-8.617,9,False
2023-07-08 00:00:00,MATICUSDT,B,RANGING,12,OPEN,-0.518,-4.663,9,False
2023-07-08 00:00:00,MATICUSDT,B,RANGING,24,OPEN,0.229,2.059,9,False
2023-07-08 00:00:00,AVAXUSDT,A,RANGING,4,TARGET,5.675,34.049,6,False
2023-07-08 00:00:00,AVAXUSDT,A,RANGING,12,TARGET,5.675,34.049,6,False
2023-07-08 00:00:00,AVAXUSDT,A,RANGING,24,TARGET,5.675,34.049,6,False
2023-07-08 00:00:00,DOTUSDT,A,RANGING,4,OPEN,-0.608,-6.686,11,True
2023-07-08 00:00:00,DOTUSDT,A,RANGING,12,OPEN,-0.124,-1.36,11,True
2023-07-08 00:00:00,DOTUSDT,A,RANGING,24,OPEN,-0.414,-4.556,11,True
2023-07-08 00:00:00,ARBUSDT,B,RANGING,4,OPEN,-1.065,-7.453,7,False
2023-07-08 00:00:00,ARBUSDT,B,RANGING,12,OPEN,-0.933,-6.532,7,False
2023-07-08 00:00:00,ARBUSDT,B,RANGING,24,OPEN,-0.758,-5.303,7,False
2023-07-09 01:00:00,APTUSDT,A,RANGING,4,OPEN,-1.305,-7.83,6,True
2023-07-09 01:00:00,APTUSDT,A,RANGING,12,OPEN,-0.408,-2.448,6,True
2023-07-09 01:00:00,APTUSDT,A,RANGING,24,STOP,-4.086,-24.515,6,True
2023-07-10 12:00:00,APTUSDT,A,RANGING,4,OPEN,0.945,4.725,5,True
2023-07-10 12:00:00,APTUSDT,A,RANGING,12,OPEN,-0.268,-1.34,5,True
2023-07-10 12:00:00,APTUSDT,A,RANGING,24,OPEN,-1.65,-8.252,5,True
2023-07-10 12:00:00,MATICUSDT,A,RANGING,4,OPEN,4.08,16.318,4,False
2023-07-10 12:00:00,MATICUSDT,A,RANGING,12,OPEN,4.305,17.221,4,False
2023-07-10 12:00:00,MATICUSDT,A,RANGING,24,OPEN,4.757,19.028,4,False
2023-07-11 16:00:00,OPUSDT,B,RANGING,4,OPEN,-0.15,-1.647,11,True
2023-07-11 16:00:00,OPUSDT,B,RANGING,12,OPEN,0.572,6.288,11,True
2023-07-11 16:00:00,OPUSDT,B,RANGING,24,TARGET,3.054,33.59,11,True
2023-07-11 22:00:00,LINKUSDT,A,RANGING,4,OPEN,0.065,0.845,13,True
2023-07-11 22:00:00,LINKUSDT,A,RANGING,12,OPEN,0.514,6.686,13,True
2023-07-11 22:00:00,LINKUSDT,A,RANGING,24,OPEN,0.065,0.845,13,True
2023-07-12 00:00:00,SOLUSDT,A,RANGING,4,OPEN,0.046,0.697,15,False
2023-07-12 00:00:00,SOLUSDT,A,RANGING,12,TARGET,2.205,33.071,15,False
2023-07-12 00:00:00,SOLUSDT,A,RANGING,24,TARGET,2.205,33.071,15,False
2023-07-12 05:00:00,INJUSDT,A,RANGING,4,OPEN,-0.46,-3.218,7,True
2023-07-12 05:00:00,INJUSDT,A,RANGING,12,OPEN,-2.463,-17.242,7,True
2023-07-12 05:00:00,INJUSDT,A,RANGING,24,STOP,-3.705,-25.934,7,True
2023-07-12 06:00:00,LTCUSDT,B,RANGING,4,OPEN,-0.662,-7.279,11,True
2023-07-12 06:00:00,LTCUSDT,B,RANGING,12,STOP,-2.367,-26.035,11,True
2023-07-12 06:00:00,LTCUSDT,B,RANGING,24,STOP,-2.367,-26.035,11,True
2023-07-16 09:00:00,ARBUSDT,B,TRENDING,4,OPEN,-1.46,-5.841,4,False
2023-07-16 09:00:00,ARBUSDT,B,TRENDING,12,OPEN,-2.55,-10.201,4,False
2023-07-16 09:00:00,ARBUSDT,B,TRENDING,24,OPEN,-1.123,-4.49,4,False
2023-07-17 05:00:00,SOLUSDT,A,RANGING,4,STOP,-2.803,-25.223,9,False
2023-07-17 05:00:00,SOLUSDT,A,RANGING,12,STOP,-2.803,-25.223,9,False
2023-07-17 05:00:00,SOLUSDT,A,RANGING,24,STOP,-2.803,-25.223,9,False
2023-07-20 06:00:00,NEARUSDT,A,RANGING,4,OPEN,1.808,5.424,3,True
2023-07-20 06:00:00,NEARUSDT,A,RANGING,12,OPEN,-3.568,-10.704,3,True
2023-07-20 06:00:00,NEARUSDT,A,RANGING,24,OPEN,-4.336,-13.008,3,True
2023-07-21 16:00:00,LTCUSDT,A,RANGING,4,OPEN,-0.324,-2.271,7,True
2023-07-21 16:00:00,LTCUSDT,A,RANGING,12,OPEN,-0.472,-3.307,7,True
2023-07-21 16:00:00,LTCUSDT,A,RANGING,24,OPEN,-1.529,-10.706,7,True
2023-07-27 05:00:00,BNBUSDT,A,TRENDING,4,OPEN,-0.318,-3.818,12,False
2023-07-27 05:00:00,BNBUSDT,A,TRENDING,12,OPEN,-1.113,-13.361,12,False
2023-07-27 05:00:00,BNBUSDT,A,TRENDING,24,OPEN,-0.776,-9.306,12,False
2023-07-29 00:00:00,AVAXUSDT,B,RANGING,4,OPEN,-0.684,-10.265,15,False
2023-07-29 00:00:00,AVAXUSDT,B,RANGING,12,OPEN,-0.722,-10.83,15,False
2023-07-29 00:00:00,AVAXUSDT,B,RANGING,24,OPEN,0.182,2.73,15,False
2023-08-01 00:00:00,LINKUSDT,B,RANGING,4,STOP,-0.726,-37.01,51,True
2023-08-01 00:00:00,LINKUSDT,B,RANGING,12,STOP,-0.726,-37.01,51,True
2023-08-01 00:00:00,LINKUSDT,B,RANGING,24,STOP,-0.726,-37.01,51,True
2023-08-01 00:00:00,INJUSDT,A,RANGING,4,STOP,-0.739,-36.954,50,True
2023-08-01 00:00:00,INJUSDT,A,RANGING,12,STOP,-0.739,-36.954,50,True
2023-08-01 00:00:00,INJUSDT,A,RANGING,24,STOP,-0.739,-36.954,50,True
2023-08-08 06:00:00,BNBUSDT,A,RANGING,4,OPEN,0.282,5.635,20,False
2023-08-08 06:00:00,BNBUSDT,A,RANGING,12,TARGET,1.557,31.143,20,False
2023-08-08 06:00:00,BNBUSDT,A,RANGING,24,TARGET,1.557,31.143,20,False
2023-08-08 09:00:00,APTUSDT,B,RANGING,4,OPEN,-0.329,-1.647,5,True
2023-08-08 09:00:00,APTUSDT,B,RANGING,12,OPEN,-0.046,-0.229,5,True
2023-08-08 09:00:00,APTUSDT,B,RANGING,24,OPEN,0.522,2.608,5,True
2023-08-10 22:00:00,INJUSDT,B,RANGING,4,OPEN,-0.175,-2.626,15,True
2023-08-10 22:00:00,INJUSDT,B,RANGING,12,OPEN,0.006,0.094,15,True
2023-08-10 22:00:00,INJUSDT,B,RANGING,24,OPEN,-0.499,-7.485,15,True
2023-08-11 00:00:00,INJUSDT,B,RANGING,4,TARGET,0.782,28.163,36,True
2023-08-11 00:00:00,INJUSDT,B,RANGING,12,TARGET,0.782,28.163,36,True
2023-08-11 00:00:00,INJUSDT,B,RANGING,24,TARGET,0.782,28.163,36,True
2023-08-11 22:00:00,SOLUSDT,B,RANGING,4,OPEN,-1.41,-15.507,11,False
2023-08-11 22:00:00,SOLUSDT,B,RANGING,12,OPEN,-1.01,-11.114,11,False
2023-08-11 22:00:00,SOLUSDT,B,RANGING,24,OPEN,0.301,3.307,11,False
2023-08-11 23:00:00,ETHUSDT,B,RANGING,4,OPEN,-0.341,-6.829,20,False
2023-08-11 23:00:00,ETHUSDT,B,RANGING,12,OPEN,-0.129,-2.583,20,False
2023-08-11 23:00:00,ETHUSDT,B,RANGING,24,OPEN,-0.109,-2.183,20,False
2023-08-11 23:00:00,BNBUSDT,A,RANGING,4,OPEN,-0.373,-6.34,17,False
2023-08-11 23:00:00,BNBUSDT,A,RANGING,12,OPEN,-0.082,-1.392,17,False
2023-08-11 23:00:00,BNBUSDT,A,RANGING,24,OPEN,-0.182,-3.088,17,False
2023-08-12 07:00:00,ARBUSDT,B,RANGING,4,OPEN,0.096,2.787,29,False
2023-08-12 07:00:00,ARBUSDT,B,RANGING,12,OPEN,0.079,2.287,29,False
2023-08-12 07:00:00,ARBUSDT,B,RANGING,24,OPEN,0.243,7.033,29,False
2023-08-13 09:00:00,ATOMUSDT,B,RANGING,4,OPEN,-0.406,-8.516,21,True
2023-08-13 09:00:00,ATOMUSDT,B,RANGING,12,STOP,-1.41,-29.611,21,True
2023-08-13 09:00:00,ATOMUSDT,B,RANGING,24,STOP,-1.41,-29.611,21,True
2023-08-15 00:00:00,DOTUSDT,A,RANGING,4,STOP,-0.779,-35.834,46,True
2023-08-15 00:00:00,DOTUSDT,A,RANGING,12,STOP,-0.779,-35.834,46,True
2023-08-15 00:00:00,DOTUSDT,A,RANGING,24,STOP,-0.779,-35.834,46,True
2023-08-15 14:00:00,AVAXUSDT,B,RANGING,4,STOP,-0.446,-44.639,100,False
2023-08-15 14:00:00,AVAXUSDT,B,RANGING,12,STOP,-0.446,-44.639,100,False
2023-08-15 14:00:00,AVAXUSDT,B,RANGING,24,STOP,-0.446,-44.639,100,False
2023-08-16 00:00:00,ARBUSDT,A,RANGING,4,OPEN,-0.999,-10.994,11,False
2023-08-16 00:00:00,ARBUSDT,A,RANGING,12,STOP,-2.444,-26.884,11,False
2023-08-16 00:00:00,ARBUSDT,A,RANGING,24,STOP,-2.444,-26.884,11,False
2023-08-17 04:00:00,DOTUSDT,A,TRENDING,4,OPEN,0.455,1.819,4,True
2023-08-17 04:00:00,DOTUSDT,A,TRENDING,12,OPEN,-1.313,-5.254,4,True
2023-08-17 04:00:00,DOTUSDT,A,TRENDING,24,STOP,-5.64,-22.561,4,True
2023-08-20 10:00:00,ATOMUSDT,A,RANGING,4,OPEN,-1.587,-14.286,9,True
2023-08-20 10:00:00,ATOMUSDT,A,RANGING,12,OPEN,-0.647,-5.82,9,True
2023-08-20 10:00:00,ATOMUSDT,A,RANGING,24,STOP,-2.915,-26.231,9,True
2023-08-20 10:00:00,AVAXUSDT,A,RANGING,4,OPEN,-0.726,-9.44,13,False
2023-08-20 10:00:00,AVAXUSDT,A,RANGING,12,OPEN,-0.717,-9.32,13,False
2023-08-20 10:00:00,AVAXUSDT,A,RANGING,24,STOP,-2.136,-27.765,13,False
2023-08-25 13:00:00,LINKUSDT,B,RANGING,4,TARGET,0.584,26.282,45,True
2023-08-25 13:00:00,LINKUSDT,B,RANGING,12,TARGET,0.584,26.282,45,True
2023-08-25 13:00:00,LINKUSDT,B,RANGING,24,TARGET,0.584,26.282,45,True
2023-08-25 13:00:00,ETHUSDT,B,RANGING,4,STOP,-0.871,-33.957,39,False
2023-08-25 13:00:00,ETHUSDT,B,RANGING,12,STOP,-0.871,-33.957,39,False
2023-08-25 13:00:00,ETHUSDT,B,RANGING,24,STOP,-0.871,-33.957,39,False
2023-08-27 00:00:00,INJUSDT,B,RANGING,4,OPEN,0.508,8.629,17,True
2023-08-27 00:00:00,INJUSDT,B,RANGING,12,STOP,-1.648,-28.017,17,True
2023-08-27 00:00:00,INJUSDT,B,RANGING,24,STOP,-1.648,-28.017,17,True
2023-08-27 07:00:00,NEARUSDT,A,RANGING,4,OPEN,-1.405,-21.07,15,True
2023-08-27 07:00:00,NEARUSDT,A,RANGING,12,STOP,-1.898,-28.471,15,True
2023-08-27 07:00:00,NEARUSDT,A,RANGING,24,STOP,-1.898,-28.471,15,True
2023-08-28 05:00:00,INJUSDT,B,RANGING,4,OPEN,-0.039,-0.395,10,True
2023-08-28 05:00:00,INJUSDT,B,RANGING,12,STOP,-2.548,-25.479,10,True
2023-08-28 05:00:00,INJUSDT,B,RANGING,24,STOP,-2.548,-25.479,10,True
2023-08-29 01:00:00,OPUSDT,A,RANGING,4,OPEN,-1.091,-9.818,9,True
2023-08-29 01:00:00,OPUSDT,A,RANGING,12,TARGET,3.757,33.816,9,True
2023-08-29 01:00:00,OPUSDT,A,RANGING,24,TARGET,3.757,33.816,9,True
2023-09-03 00:00:00,LINKUSDT,B,RANGING,4,OPEN,0.711,7.826,11,True
2023-09-03 00:00:00,LINKUSDT,B,RANGING,12,OPEN,0.177,1.951,11,True
2023-09-03 00:00:00,LINKUSDT,B,RANGING,24,OPEN,1.446,15.904,11,True
2023-09-03 20:00:00,SOLUSDT,B,RANGING,4,OPEN,1.244,14.932,12,False
2023-09-03 20:00:00,SOLUSDT,B,RANGING,12,OPEN,0.799,9.589,12,False
2023-09-03 20:00:00,SOLUSDT,B,RANGING,24,OPEN,-1.125,-13.503,12,False
